0.000000	0.000000
0.002000	0.001974
0.004000	0.003948
0.006000	0.005922
0.008000	0.007895
0.010000	0.009869
0.012000	0.011843
0.014000	0.013816
0.016000	0.015790
0.018000	0.017763
0.020000	0.019736
0.022000	0.021709
0.024000	0.023681
0.026000	0.025654
0.028000	0.027626
0.030000	0.029598
0.032000	0.031569
0.034000	0.033541
0.036000	0.035512
0.038000	0.037482
0.040000	0.039452
0.042000	0.041422
0.044000	0.043392
0.046000	0.045361
0.048000	0.047329
0.050000	0.049297
0.052000	0.051265
0.054000	0.053232
0.056000	0.055199
0.058000	0.057165
0.060000	0.059130
0.062000	0.061095
0.064000	0.063059
0.066000	0.065023
0.068000	0.066986
0.070000	0.068948
0.072000	0.070910
0.074000	0.072871
0.076000	0.074831
0.078000	0.076790
0.080000	0.078749
0.082000	0.080707
0.084000	0.082664
0.086000	0.084621
0.088000	0.086576
0.090000	0.088531
0.092000	0.090485
0.094000	0.092438
0.096000	0.094390
0.098000	0.096341
0.100000	0.098291
0.102000	0.100240
0.104000	0.102188
0.106000	0.104135
0.108000	0.106081
0.110000	0.108026
0.112000	0.109970
0.114000	0.111913
0.116000	0.113855
0.118000	0.115796
0.120000	0.117735
0.122000	0.119674
0.124000	0.121611
0.126000	0.123547
0.128000	0.125481
0.130000	0.127415
0.132000	0.129347
0.134000	0.131278
0.136000	0.133208
0.138000	0.135136
0.140000	0.137063
0.142000	0.138989
0.144000	0.140913
0.146000	0.142836
0.148000	0.144758
0.150000	0.146678
0.152000	0.148597
0.154000	0.150514
0.156000	0.152430
0.158000	0.154344
0.160000	0.156256
0.162000	0.158168
0.164000	0.160077
0.166000	0.161985
0.168000	0.163892
0.170000	0.165796
0.172000	0.167699
0.174000	0.169601
0.176000	0.171501
0.178000	0.173399
0.180000	0.175295
0.182000	0.177190
0.184000	0.179083
0.186000	0.180974
0.188000	0.182863
0.190000	0.184751
0.192000	0.186637
0.194000	0.188521
0.196000	0.190403
0.198000	0.192283
0.200000	0.194161
0.202000	0.196037
0.204000	0.197912
0.206000	0.199784
0.208000	0.201655
0.210000	0.203523
0.212000	0.205390
0.214000	0.207254
0.216000	0.209117
0.218000	0.210977
0.220000	0.212835
0.222000	0.214691
0.224000	0.216546
0.226000	0.218397
0.228000	0.220247
0.230000	0.222095
0.232000	0.223940
0.234000	0.225783
0.236000	0.227624
0.238000	0.229463
0.240000	0.231299
0.242000	0.233134
0.244000	0.234965
0.246000	0.236795
0.248000	0.238622
0.250000	0.240447
0.252000	0.242270
0.254000	0.244090
0.256000	0.245907
0.258000	0.247723
0.260000	0.249535
0.262000	0.251346
0.264000	0.253154
0.266000	0.254959
0.268000	0.256762
0.270000	0.258562
0.272000	0.260360
0.274000	0.262155
0.276000	0.263948
0.278000	0.265738
0.280000	0.267525
0.282000	0.269310
0.284000	0.271092
0.286000	0.272871
0.288000	0.274648
0.290000	0.276422
0.292000	0.278193
0.294000	0.279962
0.296000	0.281727
0.298000	0.283490
0.300000	0.285251
0.302000	0.287008
0.304000	0.288763
0.306000	0.290514
0.308000	0.292263
0.310000	0.294009
0.312000	0.295752
0.314000	0.297492
0.316000	0.299229
0.318000	0.300964
0.320000	0.302695
0.322000	0.304423
0.324000	0.306148
0.326000	0.307871
0.328000	0.309590
0.330000	0.311306
0.332000	0.313019
0.334000	0.314729
0.336000	0.316436
0.338000	0.318140
0.340000	0.319840
0.342000	0.321538
0.344000	0.323232
0.346000	0.324923
0.348000	0.326611
0.350000	0.328296
0.352000	0.329977
0.354000	0.331655
0.356000	0.333330
0.358000	0.335002
0.360000	0.336670
0.362000	0.338335
0.364000	0.339997
0.366000	0.341655
0.368000	0.343310
0.370000	0.344961
0.372000	0.346609
0.374000	0.348254
0.376000	0.349895
0.378000	0.351533
0.380000	0.353167
0.382000	0.354798
0.384000	0.356426
0.386000	0.358049
0.388000	0.359670
0.390000	0.361286
0.392000	0.362900
0.394000	0.364509
0.396000	0.366115
0.398000	0.367718
0.400000	0.369316
0.402000	0.370911
0.404000	0.372503
0.406000	0.374091
0.408000	0.375675
0.410000	0.377255
0.412000	0.378832
0.414000	0.380405
0.416000	0.381974
0.418000	0.383539
0.420000	0.385101
0.422000	0.386659
0.424000	0.388213
0.426000	0.389763
0.428000	0.391309
0.430000	0.392852
0.432000	0.394390
0.434000	0.395925
0.436000	0.397456
0.438000	0.398982
0.440000	0.400505
0.442000	0.402024
0.444000	0.403539
0.446000	0.405050
0.448000	0.406557
0.450000	0.408060
0.452000	0.409559
0.454000	0.411054
0.456000	0.412545
0.458000	0.414032
0.460000	0.415514
0.462000	0.416993
0.464000	0.418468
0.466000	0.419938
0.468000	0.421404
0.470000	0.422866
0.472000	0.424324
0.474000	0.425778
0.476000	0.427227
0.478000	0.428673
0.480000	0.430114
0.482000	0.431550
0.484000	0.432983
0.486000	0.434411
0.488000	0.435835
0.490000	0.437255
0.492000	0.438670
0.494000	0.440081
0.496000	0.441488
0.498000	0.442890
0.500000	0.444288
0.502000	0.445682
0.504000	0.447071
0.506000	0.448456
0.508000	0.449836
0.510000	0.451212
0.512000	0.452584
0.514000	0.453950
0.516000	0.455313
0.518000	0.456671
0.520000	0.458024
0.522000	0.459373
0.524000	0.460718
0.526000	0.462058
0.528000	0.463393
0.530000	0.464724
0.532000	0.466050
0.534000	0.467372
0.536000	0.468689
0.538000	0.470001
0.540000	0.471309
0.542000	0.472612
0.544000	0.473910
0.546000	0.475204
0.548000	0.476493
0.550000	0.477777
0.552000	0.479057
0.554000	0.480332
0.556000	0.481602
0.558000	0.482867
0.560000	0.484128
0.562000	0.485384
0.564000	0.486635
0.566000	0.487881
0.568000	0.489122
0.570000	0.490359
0.572000	0.491591
0.574000	0.492818
0.576000	0.494040
0.578000	0.495257
0.580000	0.496469
0.582000	0.497676
0.584000	0.498879
0.586000	0.500076
0.588000	0.501269
0.590000	0.502457
0.592000	0.503639
0.594000	0.504817
0.596000	0.505990
0.598000	0.507158
0.600000	0.508320
0.602000	0.509478
0.604000	0.510631
0.606000	0.511778
0.608000	0.512921
0.610000	0.514059
0.612000	0.515191
0.614000	0.516318
0.616000	0.517441
0.618000	0.518558
0.620000	0.519670
0.622000	0.520777
0.624000	0.521879
0.626000	0.522975
0.628000	0.524067
0.630000	0.525153
0.632000	0.526234
0.634000	0.527310
0.636000	0.528381
0.638000	0.529447
0.640000	0.530507
0.642000	0.531562
0.644000	0.532612
0.646000	0.533656
0.648000	0.534696
0.650000	0.535730
0.652000	0.536758
0.654000	0.537782
0.656000	0.538800
0.658000	0.539813
0.660000	0.540820
0.662000	0.541822
0.664000	0.542819
0.666000	0.543811
0.668000	0.544797
0.670000	0.545777
0.672000	0.546753
0.674000	0.547722
0.676000	0.548687
0.678000	0.549646
0.680000	0.550600
0.682000	0.551548
0.684000	0.552491
0.686000	0.553428
0.688000	0.554360
0.690000	0.555286
0.692000	0.556207
0.694000	0.557123
0.696000	0.558033
0.698000	0.558937
0.700000	0.559836
0.702000	0.560729
0.704000	0.561617
0.706000	0.562499
0.708000	0.563376
0.710000	0.564247
0.712000	0.565113
0.714000	0.565973
0.716000	0.566827
0.718000	0.567676
0.720000	0.568520
0.722000	0.569357
0.724000	0.570189
0.726000	0.571016
0.728000	0.571836
0.730000	0.572652
0.732000	0.573461
0.734000	0.574265
0.736000	0.575063
0.738000	0.575855
0.740000	0.576642
0.742000	0.577423
0.744000	0.578199
0.746000	0.578968
0.748000	0.579732
0.750000	0.580491
0.752000	0.581243
0.754000	0.581990
0.756000	0.582731
0.758000	0.583466
0.760000	0.584196
0.762000	0.584920
0.764000	0.585638
0.766000	0.586350
0.768000	0.587056
0.770000	0.587757
0.772000	0.588452
0.774000	0.589141
0.776000	0.589824
0.778000	0.590501
0.780000	0.591173
0.782000	0.591839
0.784000	0.592498
0.786000	0.593152
0.788000	0.593801
0.790000	0.594443
0.792000	0.595079
0.794000	0.595710
0.796000	0.596335
0.798000	0.596954
0.800000	0.597566
0.802000	0.598173
0.804000	0.598775
0.806000	0.599370
0.808000	0.599959
0.810000	0.600542
0.812000	0.601120
0.814000	0.601691
0.816000	0.602257
0.818000	0.602817
0.820000	0.603370
0.822000	0.603918
0.824000	0.604460
0.826000	0.604996
0.828000	0.605525
0.830000	0.606049
0.832000	0.606567
0.834000	0.607079
0.836000	0.607585
0.838000	0.608085
0.840000	0.608579
0.842000	0.609067
0.844000	0.609549
0.846000	0.610024
0.848000	0.610494
0.850000	0.610958
0.852000	0.611416
0.854000	0.611868
0.856000	0.612313
0.858000	0.612753
0.860000	0.613187
0.862000	0.613614
0.864000	0.614036
0.866000	0.614451
0.868000	0.614861
0.870000	0.615264
0.872000	0.615661
0.874000	0.616052
0.876000	0.616437
0.878000	0.616816
0.880000	0.617189
0.882000	0.617556
0.884000	0.617917
0.886000	0.618271
0.888000	0.618620
0.890000	0.618962
0.892000	0.619299
0.894000	0.619629
0.896000	0.619953
0.898000	0.620271
0.900000	0.620583
0.902000	0.620889
0.904000	0.621188
0.906000	0.621482
0.908000	0.621769
0.910000	0.622050
0.912000	0.622325
0.914000	0.622594
0.916000	0.622857
0.918000	0.623114
0.920000	0.623364
0.922000	0.623608
0.924000	0.623847
0.926000	0.624079
0.928000	0.624304
0.930000	0.624524
0.932000	0.624738
0.934000	0.624945
0.936000	0.625146
0.938000	0.625341
0.940000	0.625530
0.942000	0.625713
0.944000	0.625889
0.946000	0.626060
0.948000	0.626224
0.950000	0.626382
0.952000	0.626533
0.954000	0.626679
0.956000	0.626818
0.958000	0.626952
0.960000	0.627079
0.962000	0.627200
0.964000	0.627314
0.966000	0.627423
0.968000	0.627525
0.970000	0.627621
0.972000	0.627711
0.974000	0.627795
0.976000	0.627872
0.978000	0.627943
0.980000	0.628008
0.982000	0.628067
0.984000	0.628120
0.986000	0.628167
0.988000	0.628207
0.990000	0.628241
0.992000	0.628269
0.994000	0.628291
0.996000	0.628306
0.998000	0.628315
1.000000	0.628319
1.002000	0.628315
1.004000	0.628306
1.006000	0.628291
1.008000	0.628269
1.010000	0.628241
1.012000	0.628207
1.014000	0.628167
1.016000	0.628120
1.018000	0.628067
1.020000	0.628008
1.022000	0.627943
1.024000	0.627872
1.026000	0.627795
1.028000	0.627711
1.030000	0.627621
1.032000	0.627525
1.034000	0.627423
1.036000	0.627314
1.038000	0.627200
1.040000	0.627079
1.042000	0.626952
1.044000	0.626818
1.046000	0.626679
1.048000	0.626533
1.050000	0.626382
1.052000	0.626224
1.054000	0.626060
1.056000	0.625889
1.058000	0.625713
1.060000	0.625530
1.062000	0.625341
1.064000	0.625146
1.066000	0.624945
1.068000	0.624738
1.070000	0.624524
1.072000	0.624304
1.074000	0.624079
1.076000	0.623847
1.078000	0.623608
1.080000	0.623364
1.082000	0.623114
1.084000	0.622857
1.086000	0.622594
1.088000	0.622325
1.090000	0.622050
1.092000	0.621769
1.094000	0.621482
1.096000	0.621188
1.098000	0.620889
1.100000	0.620583
1.102000	0.620271
1.104000	0.619953
1.106000	0.619629
1.108000	0.619299
1.110000	0.618962
1.112000	0.618620
1.114000	0.618271
1.116000	0.617917
1.118000	0.617556
1.120000	0.617189
1.122000	0.616816
1.124000	0.616437
1.126000	0.616052
1.128000	0.615661
1.130000	0.615264
1.132000	0.614861
1.134000	0.614451
1.136000	0.614036
1.138000	0.613614
1.140000	0.613187
1.142000	0.612753
1.144000	0.612313
1.146000	0.611868
1.148000	0.611416
1.150000	0.610958
1.152000	0.610494
1.154000	0.610024
1.156000	0.609549
1.158000	0.609067
1.160000	0.608579
1.162000	0.608085
1.164000	0.607585
1.166000	0.607079
1.168000	0.606567
1.170000	0.606049
1.172000	0.605525
1.174000	0.604996
1.176000	0.604460
1.178000	0.603918
1.180000	0.603370
1.182000	0.602817
1.184000	0.602257
1.186000	0.601691
1.188000	0.601120
1.190000	0.600542
1.192000	0.599959
1.194000	0.599370
1.196000	0.598775
1.198000	0.598173
1.200000	0.597566
1.202000	0.596954
1.204000	0.596335
1.206000	0.595710
1.208000	0.595079
1.210000	0.594443
1.212000	0.593801
1.214000	0.593152
1.216000	0.592498
1.218000	0.591839
1.220000	0.591173
1.222000	0.590501
1.224000	0.589824
1.226000	0.589141
1.228000	0.588452
1.230000	0.587757
1.232000	0.587056
1.234000	0.586350
1.236000	0.585638
1.238000	0.584920
1.240000	0.584196
1.242000	0.583466
1.244000	0.582731
1.246000	0.581990
1.248000	0.581243
1.250000	0.580491
1.252000	0.579732
1.254000	0.578968
1.256000	0.578199
1.258000	0.577423
1.260000	0.576642
1.262000	0.575855
1.264000	0.575063
1.266000	0.574265
1.268000	0.573461
1.270000	0.572652
1.272000	0.571836
1.274000	0.571016
1.276000	0.570189
1.278000	0.569357
1.280000	0.568520
1.282000	0.567676
1.284000	0.566827
1.286000	0.565973
1.288000	0.565113
1.290000	0.564247
1.292000	0.563376
1.294000	0.562499
1.296000	0.561617
1.298000	0.560729
1.300000	0.559836
1.302000	0.558937
1.304000	0.558033
1.306000	0.557123
1.308000	0.556207
1.310000	0.555286
1.312000	0.554360
1.314000	0.553428
1.316000	0.552491
1.318000	0.551548
1.320000	0.550600
1.322000	0.549646
1.324000	0.548687
1.326000	0.547722
1.328000	0.546753
1.330000	0.545777
1.332000	0.544797
1.334000	0.543811
1.336000	0.542819
1.338000	0.541822
1.340000	0.540820
1.342000	0.539813
1.344000	0.538800
1.346000	0.537782
1.348000	0.536758
1.350000	0.535730
1.352000	0.534696
1.354000	0.533656
1.356000	0.532612
1.358000	0.531562
1.360000	0.530507
1.362000	0.529447
1.364000	0.528381
1.366000	0.527310
1.368000	0.526234
1.370000	0.525153
1.372000	0.524067
1.374000	0.522975
1.376000	0.521879
1.378000	0.520777
1.380000	0.519670
1.382000	0.518558
1.384000	0.517441
1.386000	0.516318
1.388000	0.515191
1.390000	0.514059
1.392000	0.512921
1.394000	0.511778
1.396000	0.510631
1.398000	0.509478
1.400000	0.508320
1.402000	0.507158
1.404000	0.505990
1.406000	0.504817
1.408000	0.503639
1.410000	0.502457
1.412000	0.501269
1.414000	0.500076
1.416000	0.498879
