0.048	6.08224e-05	-0.0267263	-0.000139146	0.0439783	0.000136717	-0.017252	-5.47166e-05	0	0	
0.049	6.20918e-05	-0.0272819	-0.000142035	0.0448922	0.000139554	-0.0176102	-5.58576e-05	0	0	
0.05	6.33614e-05	-0.0278375	-0.000144923	0.0458058	0.00014239	-0.0179683	-5.69987e-05	0	0	
0.051	7.1097e-05	-0.0312316	-0.000162589	0.0513899	0.000159741	-0.0201583	-6.39482e-05	0	0	
0.052	7.24943e-05	-0.0318423	-0.000165764	0.0523942	0.000162857	-0.0205519	-6.52034e-05	0	0	
0.053	7.38917e-05	-0.032453	-0.000168938	0.0533984	0.000165973	-0.0209454	-6.64587e-05	0	0	
0.054	7.52894e-05	-0.0330636	-0.000172111	0.0544024	0.000169088	-0.0213388	-6.77141e-05	0	0	
0.055	7.66872e-05	-0.033674	-0.000175283	0.0554061	0.000172201	-0.0217321	-6.89696e-05	0	0	
0.056	7.80853e-05	-0.0342844	-0.000178454	0.0564097	0.000175314	-0.0221253	-7.02251e-05	0	0	
0.057	7.94835e-05	-0.0348947	-0.000181625	0.0574131	0.000178426	-0.0225184	-7.14807e-05	0	0	
0.058	8.08819e-05	-0.0355049	-0.000184795	0.0584163	0.000181536	-0.0229114	-7.27365e-05	0	0	
0.059	8.22806e-05	-0.0361149	-0.000187964	0.0594192	0.000184646	-0.0233043	-7.39923e-05	0	0	
0.06	8.36795e-05	-0.0367249	-0.000191132	0.060422	0.000187755	-0.0236971	-7.52481e-05	0	0	
0.061	8.50785e-05	-0.0373348	-0.000194299	0.0614245	0.000190862	-0.0240897	-7.65041e-05	0	0	
0.062	8.64778e-05	-0.0379445	-0.000197465	0.0624268	0.000193969	-0.0244823	-7.77602e-05	0	0	
0.063	8.78774e-05	-0.0385541	-0.00020063	0.0634288	0.000197074	-0.0248747	-7.90164e-05	0	0	
0.064	8.92771e-05	-0.0391637	-0.000203794	0.0644307	0.000200178	-0.025267	-8.02726e-05	0	0	
0.065	9.06771e-05	-0.0397731	-0.000206958	0.0654323	0.000203282	-0.0256592	-8.1529e-05	0	0	
0.066	9.20773e-05	-0.0403823	-0.00021012	0.0664337	0.000206384	-0.0260513	-8.27854e-05	0	0	
0.067	9.34777e-05	-0.0409915	-0.000213282	0.0674348	0.000209485	-0.0264433	-8.4042e-05	0	0	
0.068	9.48784e-05	-0.0416006	-0.000216442	0.0684357	0.000212584	-0.0268351	-8.52987e-05	0	0	
0.069	9.62793e-05	-0.0422095	-0.000219602	0.0694363	0.000215683	-0.0272268	-8.65554e-05	0	0	
0.07	9.76804e-05	-0.0428183	-0.00022276	0.0704367	0.00021878	-0.0276184	-8.78123e-05	0	0	
0.071	9.90818e-05	-0.043427	-0.000225917	0.0714368	0.000221876	-0.0280099	-8.90693e-05	0	0	
0.072	0.000100484	-0.0440355	-0.000229074	0.0724367	0.000224971	-0.0284012	-9.03263e-05	0	0	
0.073	0.000101885	-0.0446439	-0.000232229	0.0734363	0.000228065	-0.0287924	-9.15835e-05	0	0	
0.074	0.000103288	-0.0452522	-0.000235383	0.0744357	0.000231157	-0.0291834	-9.28408e-05	0	0	
0.075	0.00010469	-0.0458604	-0.000238536	0.0754347	0.000234248	-0.0295743	-9.40982e-05	0	0	
0.076	0.000106093	-0.0464684	-0.000241688	0.0764335	0.000237338	-0.0299651	-9.53557e-05	0	0	
0.077	0.000107496	-0.0470763	-0.000244839	0.0774321	0.000240427	-0.0303558	-9.66133e-05	0	0	
0.078	0.000108899	-0.0476841	-0.000247989	0.0784303	0.000243514	-0.0307463	-9.78711e-05	0	0	
0.079	0.000110302	-0.0482917	-0.000251137	0.0794283	0.000246599	-0.0311366	-9.91289e-05	0	0	
0.08	0.000111706	-0.0488991	-0.000254284	0.080426	0.000249684	-0.0315268	-0.000100387	0	0	
0.081	0.00011311	-0.0495065	-0.000257431	0.0814234	0.000252767	-0.0319169	-0.000101645	0	0	
0.082	0.000114515	-0.0501136	-0.000260576	0.0824205	0.000255848	-0.0323068	-0.000102903	0	0	
0.083	0.000115919	-0.0507207	-0.000263719	0.0834173	0.000258928	-0.0326966	-0.000104162	0	0	
0.084	0.000117324	-0.0513276	-0.000266862	0.0844138	0.000262007	-0.0330862	-0.00010542	0	0	
0.085	0.000118729	-0.0519343	-0.000270003	0.0854099	0.000265084	-0.0334756	-0.000106679	0	0	
0.086	0.000120135	-0.0525409	-0.000273143	0.0864058	0.00026816	-0.0338649	-0.000107937	0	0	
0.087	0.000121541	-0.0531473	-0.000276282	0.0874014	0.000271234	-0.0342541	-0.000109196	0	0	
0.088	0.000122947	-0.0537536	-0.000279419	0.0883967	0.000274307	-0.0346431	-0.000110455	0	0	
0.089	0.000124353	-0.0543597	-0.000282556	0.0893916	0.000277378	-0.0350319	-0.000111714	0	0	
0.09	0.00012576	-0.0549657	-0.00028569	0.0903863	0.000280448	-0.0354206	-0.000112973	0	0	
0.091	0.000127167	-0.0555715	-0.000288824	0.0913806	0.000283516	-0.035809	-0.000114233	0	0	
0.092	0.000128575	-0.0561771	-0.000291956	0.0923745	0.000286582	-0.0361974	-0.000115492	0	0	
0.093	0.000129982	-0.0567826	-0.000295087	0.0933682	0.000289647	-0.0365855	-0.000116752	0	0	
0.094	0.00013139	-0.0573879	-0.000298217	0.0943615	0.00029271	-0.0369735	-0.000118012	0	0	
0.095	0.000132799	-0.0579931	-0.000301345	0.0953545	0.000295772	-0.0373614	-0.000119271	0	0	
0.096	0.000134207	-0.0585981	-0.000304471	0.0963471	0.000298832	-0.037749	-0.000120531	0	0	
0.097	0.000135616	-0.0592029	-0.000307597	0.0973394	0.00030189	-0.0381365	-0.000121792	0	0	
0.098	0.000137026	-0.0598075	-0.000310721	0.0983313	0.000304947	-0.0385238	-0.000123052	0	0	
0.099	0.000138435	-0.060412	-0.000313843	0.0993229	0.000308002	-0.0389109	-0.000124312	0	0	
0.1	0.000139845	-0.0610163	-0.000316964	0.100314	0.000311055	-0.0392978	-0.000125573	0	0	
0.101	0.000141256	-0.0616204	-0.000320084	0.101305	0.000314107	-0.0396846	-0.000126834	0	0	
0.102	0.000142667	-0.0622243	-0.000323202	0.102295	0.000317157	-0.0400712	-0.000128095	0	0	
0.103	0.000144078	-0.0628281	-0.000326318	0.103286	0.000320205	-0.0404575	-0.000129356	0	0	
0.104	0.000145489	-0.0634317	-0.000329433	0.104275	0.000323251	-0.0408437	-0.000130617	0	0	
0.105	0.000146901	-0.0640351	-0.000332547	0.105265	0.000326296	-0.0412298	-0.000131878	0	0	
0.106	0.000148313	-0.0646383	-0.000335659	0.106254	0.000329338	-0.0416156	-0.000133139	0	0	
0.107	0.000149726	-0.0652413	-0.000338769	0.107243	0.000332379	-0.0420012	-0.000134401	0	0	
0.108	0.000151138	-0.0658441	-0.000341878	0.108231	0.000335418	-0.0423866	-0.000135663	0	0	
0.109	0.000152552	-0.0664468	-0.000344986	0.109219	0.000338455	-0.0427719	-0.000136925	0	0	
0.11	0.000153965	-0.0670492	-0.000348091	0.110206	0.000341491	-0.0431569	-0.000138187	0	0	
0.111	0.000155379	-0.0676515	-0.000351196	0.111193	0.000344524	-0.0435418	-0.000139449	0	0	
0.112	0.000156794	-0.0682536	-0.000354298	0.11218	0.000347555	-0.0439264	-0.000140711	0	0	
0.113	0.000158209	-0.0688554	-0.000357399	0.113166	0.000350585	-0.0443108	-0.000141974	0	0	
0.114	0.000159624	-0.0694571	-0.000360498	0.114152	0.000353613	-0.0446951	-0.000143237	0	0	
0.115	0.000161039	-0.0700586	-0.000363596	0.115138	0.000356638	-0.0450791	-0.000144499	0	0	
0.116	0.000162455	-0.0706599	-0.000366692	0.116123	0.000359662	-0.0454629	-0.000145762	0	0	
0.117	0.000163872	-0.0712609	-0.000369786	0.117107	0.000362684	-0.0458466	-0.000147025	0	0	
0.118	0.000165288	-0.0718618	-0.000372879	0.118092	0.000365703	-0.04623	-0.000148289	0	0	
0.119	0.000166705	-0.0724625	-0.00037597	0.119076	0.000368721	-0.0466132	-0.000149552	0	0	
0.12	0.000168123	-0.0730629	-0.000379059	0.120059	0.000371737	-0.0469961	-0.000150816	0	0	
0.121	0.000169541	-0.0736632	-0.000382146	0.121042	0.00037475	-0.0473789	-0.00015208	0	0	
0.122	0.000170959	-0.0742632	-0.000385232	0.122025	0.000377762	-0.0477614	-0.000153344	0	0	
0.123	0.000172378	-0.074863	-0.000388316	0.123007	0.000380771	-0.0481438	-0.000154608	0	0	
0.124	0.000173797	-0.0754626	-0.000391398	0.123989	0.000383779	-0.0485259	-0.000155872	0	0	
0.125	0.000175217	-0.076062	-0.000394478	0.12497	0.000386784	-0.0489078	-0.000157136	0	0	
0.126	0.000176637	-0.0766612	-0.000397557	0.125951	0.000389787	-0.0492894	-0.000158401	0	0	
0.127	0.000178057	-0.0772602	-0.000400634	0.126931	0.000392788	-0.0496709	-0.000159666	0	0	
0.128	0.000179478	-0.0778589	-0.000403709	0.127911	0.000395787	-0.0500521	-0.000160931	0	0	
0.129	0.0001809	-0.0784574	-0.000406782	0.12889	0.000398783	-0.050433	-0.000162196	0	0	
0.13	0.000182321	-0.0790557	-0.000409853	0.12987	0.000401778	-0.0508138	-0.000163461	0	0	
0.131	0.000183744	-0.0796538	-0.000412923	0.130848	0.00040477	-0.0511943	-0.000164727	0	0	
0.132	0.000185166	-0.0802517	-0.00041599	0.131826	0.00040776	-0.0515746	-0.000165992	0	0	
0.133	0.000186589	-0.0808493	-0.000419056	0.132804	0.000410748	-0.0519546	-0.000167258	0	0	
0.134	0.000188013	-0.0814467	-0.000422119	0.133781	0.000413733	-0.0523345	-0.000168524	0	0	
0.135	0.000189437	-0.0820439	-0.000425181	0.134758	0.000416717	-0.052714	-0.00016979	0	0	
0.136	0.000190861	-0.0826408	-0.000428241	0.135734	0.000419698	-0.0530934	-0.000171057	0	0	
0.137	0.000192286	-0.0832375	-0.000431299	0.13671	0.000422676	-0.0534725	-0.000172323	0	0	
0.138	0.000193711	-0.0838339	-0.000434355	0.137685	0.000425653	-0.0538513	-0.00017359	0	0	
0.139	0.000195137	-0.0844302	-0.000437409	0.13866	0.000428627	-0.0542299	-0.000174857	0	0	
0.14	0.000196563	-0.0850262	-0.000440461	0.139634	0.000431598	-0.0546083	-0.000176124	0	0	
0.141	0.00019799	-0.0856219	-0.000443511	0.140608	0.000434568	-0.0549864	-0.000177391	0	0	
0.142	0.000199417	-0.0862174	-0.00044656	0.141582	0.000437535	-0.0553643	-0.000178658	0	0	
0.143	0.000200845	-0.0868127	-0.000449606	0.142555	0.000440499	-0.0557419	-0.000179926	0	0	
0.144	0.000202273	-0.0874077	-0.00045265	0.143527	0.000443461	-0.0561192	-0.000181193	0	0	
0.145	0.000203702	-0.0880025	-0.000455692	0.144499	0.000446421	-0.0564963	-0.000182461	0	0	
0.146	0.000205131	-0.088597	-0.000458732	0.14547	0.000449378	-0.0568732	-0.000183729	0	0	
0.147	0.00020656	-0.0891913	-0.00046177	0.146441	0.000452333	-0.0572498	-0.000184998	0	0	
0.148	0.00020799	-0.0897854	-0.000464806	0.147411	0.000455285	-0.0576261	-0.000186266	0	0	
0.149	0.000209421	-0.0903791	-0.000467839	0.148381	0.000458235	-0.0580022	-0.000187535	0	0	
0.15	0.000210852	-0.0909727	-0.000470871	0.149351	0.000461183	-0.058378	-0.000188804	0	0	
0.151	0.000212283	-0.0915659	-0.0004739	0.15032	0.000464127	-0.0587535	-0.000190073	0	0	
0.152	0.000213715	-0.092159	-0.000476928	0.151288	0.00046707	-0.0591288	-0.000191342	0	0	
0.153	0.000215148	-0.0927517	-0.000479953	0.152256	0.00047001	-0.0595038	-0.000192611	0	0	
0.154	0.000216581	-0.0933442	-0.000482976	0.153223	0.000472947	-0.0598786	-0.000193881	0	0	
0.155	0.000218014	-0.0939365	-0.000485997	0.15419	0.000475881	-0.0602531	-0.00019515	0	0	
0.156	0.000219448	-0.0945285	-0.000489016	0.155156	0.000478813	-0.0606273	-0.00019642	0	0	
0.157	0.000220883	-0.0951202	-0.000492033	0.156121	0.000481743	-0.0610012	-0.00019769	0	0	
0.158	0.000222318	-0.0957117	-0.000495047	0.157087	0.00048467	-0.0613749	-0.000198961	0	0	
0.159	0.000223754	-0.0963029	-0.00049806	0.158051	0.000487594	-0.0617483	-0.000200231	0	0	
0.16	0.00022519	-0.0968938	-0.00050107	0.159015	0.000490516	-0.0621214	-0.000201502	0	0	
0.161	0.000226626	-0.0974845	-0.000504077	0.159979	0.000493434	-0.0624942	-0.000202773	0	0	
0.162	0.000228063	-0.0980748	-0.000507083	0.160942	0.000496351	-0.0628668	-0.000204044	0	0	
0.163	0.000229501	-0.098665	-0.000510086	0.161904	0.000499264	-0.063239	-0.000205315	0	0	
0.164	0.000230939	-0.0992548	-0.000513087	0.162866	0.000502175	-0.063611	-0.000206586	0	0	
0.165	0.000232378	-0.0998444	-0.000516086	0.163827	0.000505083	-0.0639827	-0.000207858	0	0	
0.166	0.000233817	-0.100434	-0.000519082	0.164788	0.000507989	-0.0643542	-0.00020913	0	0	
0.167	0.000235257	-0.101023	-0.000522077	0.165748	0.000510891	-0.0647253	-0.000210402	0	0	
0.168	0.000236697	-0.101611	-0.000525069	0.166708	0.000513791	-0.0650961	-0.000211674	0	0	
0.169	0.000238138	-0.1022	-0.000528058	0.167667	0.000516688	-0.0654667	-0.000212946	0	0	
0.17	0.000239579	-0.102788	-0.000531045	0.168625	0.000519583	-0.0658369	-0.000214219	0	0	
0.171	0.000241021	-0.103376	-0.00053403	0.169583	0.000522474	-0.0662069	-0.000215491	0	0	
0.172	0.000242463	-0.103964	-0.000537013	0.17054	0.000525363	-0.0665766	-0.000216764	0	0	
0.173	0.000243906	-0.104551	-0.000539993	0.171497	0.000528249	-0.066946	-0.000218037	0	0	
0.174	0.00024535	-0.105138	-0.000542971	0.172453	0.000531132	-0.067315	-0.000219311	0	0	
0.175	0.000246794	-0.105725	-0.000545946	0.173409	0.000534012	-0.0676838	-0.000220584	0	0	
0.176	0.000248239	-0.106311	-0.000548919	0.174364	0.000536889	-0.0680523	-0.000221858	0	0	
0.177	0.000249684	-0.106897	-0.00055189	0.175318	0.000539763	-0.0684205	-0.000223132	0	0	
0.178	0.000251129	-0.107483	-0.000554858	0.176272	0.000542635	-0.0687884	-0.000224406	0	0	
0.179	0.000252576	-0.108069	-0.000557824	0.177225	0.000545503	-0.0691559	-0.00022568	0	0	
0.18	0.000254023	-0.108654	-0.000560787	0.178177	0.000548369	-0.0695232	-0.000226954	0	0	
0.181	0.00025547	-0.109239	-0.000563748	0.179129	0.000551232	-0.0698902	-0.000228229	0	0	
0.182	0.000256918	-0.109824	-0.000566706	0.180081	0.000554092	-0.0702568	-0.000229504	0	0	
0.183	0.000258367	-0.110408	-0.000569662	0.181032	0.000556948	-0.0706232	-0.000230779	0	0	
0.184	0.000259816	-0.110993	-0.000572615	0.181982	0.000559802	-0.0709892	-0.000232054	0	0	
0.185	0.000261265	-0.111576	-0.000575566	0.182931	0.000562653	-0.0713549	-0.000233329	0	0	
0.186	0.000262716	-0.11216	-0.000578515	0.18388	0.000565501	-0.0717203	-0.000234605	0	0	
0.187	0.000264167	-0.112743	-0.000581461	0.184829	0.000568345	-0.0720854	-0.00023588	0	0	
0.188	0.000265618	-0.113326	-0.000584404	0.185776	0.000571187	-0.0724502	-0.000237156	0	0	
0.189	0.00026707	-0.113909	-0.000587345	0.186723	0.000574026	-0.0728146	-0.000238432	0	0	
0.19	0.000268523	-0.114491	-0.000590283	0.18767	0.000576861	-0.0731787	-0.000239709	0	0	
0.191	0.000269976	-0.115073	-0.000593219	0.188616	0.000579694	-0.0735425	-0.000240985	0	0	
0.192	0.00027143	-0.115655	-0.000596152	0.189561	0.000582523	-0.073906	-0.000242262	0	0	
0.193	0.000272884	-0.116236	-0.000599082	0.190505	0.000585349	-0.0742692	-0.000243539	0	0	
0.194	0.000274339	-0.116817	-0.00060201	0.191449	0.000588173	-0.074632	-0.000244816	0	0	
0.195	0.000275795	-0.117398	-0.000604936	0.192392	0.000590993	-0.0749945	-0.000246093	0	0	
0.196	0.000277251	-0.117978	-0.000607859	0.193335	0.000593809	-0.0753567	-0.00024737	0	0	
0.197	0.000278708	-0.118558	-0.000610779	0.194277	0.000596623	-0.0757186	-0.000248648	0	0	
0.198	0.000280165	-0.119138	-0.000613696	0.195218	0.000599434	-0.0760801	-0.000249926	0	0	
0.199	0.000281623	-0.119718	-0.000616611	0.196159	0.000602241	-0.0764413	-0.000251204	0	0	
0.2	0.000283082	-0.120297	-0.000619523	0.197099	0.000605045	-0.0768022	-0.000252482	0	0	
0.201	0.000284541	-0.120876	-0.000622433	0.198038	0.000607846	-0.0771627	-0.00025376	0	0	
0.202	0.000286001	-0.121454	-0.00062534	0.198977	0.000610644	-0.0775229	-0.000255039	0	0	
0.203	0.000287461	-0.122032	-0.000628244	0.199915	0.000613438	-0.0778827	-0.000256317	0	0	
0.204	0.000288922	-0.12261	-0.000631145	0.200853	0.00061623	-0.0782422	-0.000257596	0	0	
0.205	0.000290384	-0.123188	-0.000634044	0.201789	0.000619018	-0.0786014	-0.000258875	0	0	
0.206	0.000291846	-0.123765	-0.00063694	0.202725	0.000621802	-0.0789603	-0.000260155	0	0	
0.207	0.000293309	-0.124342	-0.000639834	0.203661	0.000624584	-0.0793187	-0.000261434	0	0	
0.208	0.000294773	-0.124919	-0.000642724	0.204596	0.000627362	-0.0796769	-0.000262714	0	0	
0.209	0.000296237	-0.125495	-0.000645612	0.20553	0.000630136	-0.0800347	-0.000263993	0	0	
0.21	0.000297702	-0.126071	-0.000648497	0.206463	0.000632908	-0.0803922	-0.000265273	0	0	
0.211	0.000299167	-0.126646	-0.00065138	0.207396	0.000635676	-0.0807493	-0.000266553	0	0	
0.212	0.000300633	-0.127222	-0.000654259	0.208328	0.000638441	-0.081106	-0.000267834	0	0	
0.213	0.0003021	-0.127797	-0.000657136	0.209259	0.000641202	-0.0814625	-0.000269114	0	0	
0.214	0.000303567	-0.128371	-0.00066001	0.21019	0.00064396	-0.0818185	-0.000270395	0	0	
0.215	0.000305035	-0.128946	-0.000662881	0.21112	0.000646715	-0.0821742	-0.000271676	0	0	
0.216	0.000306503	-0.129519	-0.00066575	0.212049	0.000649466	-0.0825296	-0.000272957	0	0	
0.217	0.000307973	-0.130093	-0.000668615	0.212978	0.000652213	-0.0828846	-0.000274238	0	0	
0.218	0.000309442	-0.130666	-0.000671478	0.213906	0.000654958	-0.0832392	-0.00027552	0	0	
0.219	0.000310913	-0.131239	-0.000674338	0.214833	0.000657699	-0.0835935	-0.000276801	0	0	
0.22	0.000312384	-0.131812	-0.000677195	0.215759	0.000660436	-0.0839475	-0.000278083	0	0	
0.221	0.000313856	-0.132384	-0.00068005	0.216685	0.00066317	-0.084301	-0.000279365	0	0	
0.222	0.000315328	-0.132956	-0.000682901	0.21761	0.000665901	-0.0846542	-0.000280647	0	0	
0.223	0.000316801	-0.133527	-0.000685749	0.218534	0.000668628	-0.0850071	-0.000281929	0	0	
0.224	0.000318275	-0.134099	-0.000688595	0.219458	0.000671351	-0.0853596	-0.000283211	0	0	
0.225	0.000319749	-0.134669	-0.000691438	0.220381	0.000674071	-0.0857117	-0.000284494	0	0	
0.226	0.000321225	-0.13524	-0.000694278	0.221303	0.000676787	-0.0860634	-0.000285777	0	0	
0.227	0.0003227	-0.13581	-0.000697115	0.222225	0.0006795	-0.0864148	-0.00028706	0	0	
0.228	0.000324177	-0.13638	-0.000699949	0.223146	0.00068221	-0.0867659	-0.000288343	0	0	
0.229	0.000325654	-0.136949	-0.00070278	0.224066	0.000684916	-0.0871165	-0.000289626	0	0	
0.23	0.000327131	-0.137518	-0.000705608	0.224985	0.000687618	-0.0874668	-0.00029091	0	0	
0.231	0.00032861	-0.138087	-0.000708433	0.225904	0.000690316	-0.0878167	-0.000292193	0	0	
0.232	0.000330089	-0.138656	-0.000711256	0.226822	0.000693011	-0.0881663	-0.000293477	0	0	
0.233	0.000331568	-0.139224	-0.000714075	0.227739	0.000695703	-0.0885154	-0.000294761	0	0	
0.234	0.000333049	-0.139791	-0.000716891	0.228656	0.000698391	-0.0888642	-0.000296045	0	0	
0.235	0.00033453	-0.140359	-0.000719705	0.229571	0.000701075	-0.0892126	-0.000297329	0	0	
0.236	0.000336011	-0.140926	-0.000722515	0.230486	0.000703755	-0.0895607	-0.000298614	0	0	
0.237	0.000337494	-0.141492	-0.000725323	0.231401	0.000706432	-0.0899083	-0.000299898	0	0	
0.238	0.000338977	-0.142058	-0.000728127	0.232314	0.000709105	-0.0902556	-0.000301183	0	0	
0.239	0.00034046	-0.142624	-0.000730929	0.233227	0.000711775	-0.0906025	-0.000302468	0	0	
0.24	0.000341945	-0.14319	-0.000733727	0.234139	0.000714441	-0.090949	-0.000303753	0	0	
0.241	0.00034343	-0.143755	-0.000736522	0.23505	0.000717103	-0.0912952	-0.000305038	0	0	
0.242	0.000344916	-0.14432	-0.000739315	0.235961	0.000719761	-0.0916409	-0.000306323	0	0	
0.243	0.000346402	-0.144884	-0.000742104	0.236871	0.000722416	-0.0919863	-0.000307609	0	0	
0.244	0.000347889	-0.145448	-0.00074489	0.23778	0.000725067	-0.0923313	-0.000308894	0	0	
0.245	0.000349377	-0.146012	-0.000747673	0.238688	0.000727714	-0.0926759	-0.00031018	0	0	
0.246	0.000350865	-0.146575	-0.000750454	0.239595	0.000730357	-0.0930201	-0.000311466	0	0	
0.247	0.000352354	-0.147138	-0.000753231	0.240502	0.000732997	-0.0933639	-0.000312752	0	0	
0.248	0.000353844	-0.147701	-0.000756005	0.241408	0.000735633	-0.0937073	-0.000314038	0	0	
0.249	0.000355335	-0.148263	-0.000758776	0.242314	0.000738265	-0.0940504	-0.000315325	0	0	
0.25	0.000356826	-0.148825	-0.000761543	0.243218	0.000740893	-0.094393	-0.000316611	0	0	
0.251	0.000358318	-0.149387	-0.000764308	0.244122	0.000743517	-0.0947353	-0.000317898	0	0	
0.252	0.000359811	-0.149948	-0.00076707	0.245025	0.000746138	-0.0950771	-0.000319185	0	0	
0.253	0.000361304	-0.150508	-0.000769828	0.245927	0.000748755	-0.0954186	-0.000320472	0	0	
0.254	0.000362798	-0.151069	-0.000772583	0.246828	0.000751368	-0.0957596	-0.000321759	0	0	
