0.070000  0.000058 -0.036755 0.000000 0.080600 -0.043845 -0.000058 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000058 -0.036755 0.000000 0.080600 -0.043845 -0.000058 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000099 0.000027 -0.000066 
0.072000  0.000062 -0.036799 0.000000 0.080722 -0.043923 -0.000062 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000062 -0.036799 0.000000 0.080722 -0.043923 -0.000062 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000105 0.000029 -0.000069 
0.074000  0.000065 -0.036844 0.000000 0.080847 -0.044003 -0.000065 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000065 -0.036844 0.000000 0.080847 -0.044003 -0.000065 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000111 0.000030 -0.000073 
0.076000  0.000069 -0.036890 0.000000 0.080975 -0.044085 -0.000069 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000069 -0.036890 0.000000 0.080975 -0.044085 -0.000069 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000117 0.000032 -0.000077 
0.078000  0.000072 -0.036937 0.000000 0.081107 -0.044170 -0.000072 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000072 -0.036937 0.000000 0.081107 -0.044170 -0.000072 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000123 0.000034 -0.000082 
0.080000  0.000076 -0.036986 0.000000 0.081242 -0.044256 -0.000076 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000076 -0.036986 0.000000 0.081242 -0.044256 -0.000076 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000130 0.000035 -0.000086 
0.082000  0.000080 -0.037035 0.000000 0.081381 -0.044345 -0.000080 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000080 -0.037035 0.000000 0.081381 -0.044345 -0.000080 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000136 0.000037 -0.000090 
0.084000  0.000084 -0.037087 0.000000 0.081523 -0.044436 -0.000084 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000084 -0.037087 0.000000 0.081523 -0.044436 -0.000084 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000143 0.000039 -0.000095 
0.086000  0.000088 -0.037139 0.000000 0.081668 -0.044529 -0.000088 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000088 -0.037139 0.000000 0.081668 -0.044529 -0.000088 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000150 0.000041 -0.000099 
0.088000  0.000092 -0.037192 0.000000 0.081817 -0.044625 -0.000092 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000092 -0.037192 0.000000 0.081817 -0.044625 -0.000092 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000157 0.000043 -0.000104 
0.090000  0.000096 -0.037247 0.000000 0.081969 -0.044722 -0.000096 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000096 -0.037247 0.000000 0.081969 -0.044722 -0.000096 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000164 0.000045 -0.000108 
0.092000  0.000101 -0.037303 0.000000 0.082125 -0.044822 -0.000101 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000101 -0.037303 0.000000 0.082125 -0.044822 -0.000101 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000172 0.000047 -0.000113 
0.094000  0.000105 -0.037360 0.000000 0.082284 -0.044924 -0.000105 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000105 -0.037360 0.000000 0.082284 -0.044924 -0.000105 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000179 0.000049 -0.000118 
0.096000  0.000110 -0.037419 0.000000 0.082446 -0.045028 -0.000110 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000110 -0.037419 0.000000 0.082446 -0.045028 -0.000110 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000187 0.000051 -0.000123 
0.098000  0.000114 -0.037478 0.000000 0.082612 -0.045134 -0.000114 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000114 -0.037478 0.000000 0.082612 -0.045134 -0.000114 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000195 0.000053 -0.000129 
0.100000  0.000119 -0.037539 0.000000 0.082781 -0.045242 -0.000119 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000119 -0.037539 0.000000 0.082781 -0.045242 -0.000119 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000203 0.000055 -0.000134 
0.102000  0.000124 -0.037601 0.000000 0.082954 -0.045353 -0.000124 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000124 -0.037601 0.000000 0.082954 -0.045353 -0.000124 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000211 0.000057 -0.000139 
0.104000  0.000128 -0.037664 0.000000 0.083130 -0.045466 -0.000128 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000128 -0.037664 0.000000 0.083130 -0.045466 -0.000128 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000219 0.000060 -0.000145 
0.106000  0.000133 -0.037729 0.000000 0.083309 -0.045581 -0.000133 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000133 -0.037729 0.000000 0.083309 -0.045581 -0.000133 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000228 0.000062 -0.000150 
0.108000  0.000139 -0.037794 0.000000 0.083492 -0.045698 -0.000139 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000139 -0.037794 0.000000 0.083492 -0.045698 -0.000139 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000236 0.000064 -0.000156 
0.110000  0.000144 -0.037861 0.000000 0.083678 -0.045817 -0.000144 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000144 -0.037861 0.000000 0.083678 -0.045817 -0.000144 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000245 0.000067 -0.000162 
0.112000  0.000149 -0.037929 0.000000 0.083868 -0.045938 -0.000149 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000149 -0.037929 0.000000 0.083868 -0.045938 -0.000149 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000254 0.000069 -0.000168 
0.114000  0.000154 -0.037999 0.000000 0.084061 -0.046062 -0.000154 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000154 -0.037999 0.000000 0.084061 -0.046062 -0.000154 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000263 0.000072 -0.000174 
0.116000  0.000160 -0.038069 0.000000 0.084257 -0.046188 -0.000160 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000160 -0.038069 0.000000 0.084257 -0.046188 -0.000160 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000273 0.000074 -0.000180 
0.118000  0.000165 -0.038141 0.000000 0.084457 -0.046315 -0.000165 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000165 -0.038141 0.000000 0.084457 -0.046315 -0.000165 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000282 0.000077 -0.000186 
0.120000  0.000171 -0.038214 0.000000 0.084660 -0.046446 -0.000171 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000171 -0.038214 0.000000 0.084660 -0.046446 -0.000171 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000292 0.000080 -0.000193 
0.122000  0.000177 -0.038288 0.000000 0.084866 -0.046578 -0.000177 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000177 -0.038288 0.000000 0.084866 -0.046578 -0.000177 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000301 0.000082 -0.000199 
0.124000  0.000182 -0.038364 0.000000 0.085076 -0.046712 -0.000182 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000182 -0.038364 0.000000 0.085076 -0.046712 -0.000182 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000311 0.000085 -0.000206 
0.126000  0.000188 -0.038440 0.000000 0.085289 -0.046849 -0.000188 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000188 -0.038440 0.000000 0.085289 -0.046849 -0.000188 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000321 0.000088 -0.000212 
0.128000  0.000194 -0.038518 0.000000 0.085505 -0.046987 -0.000194 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000194 -0.038518 0.000000 0.085505 -0.046987 -0.000194 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000332 0.000090 -0.000219 
0.130000  0.000200 -0.038597 0.000000 0.085725 -0.047128 -0.000200 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000200 -0.038597 0.000000 0.085725 -0.047128 -0.000200 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000342 0.000093 -0.000226 
0.132000  0.000207 -0.038677 0.000000 0.085948 -0.047271 -0.000207 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000207 -0.038677 0.000000 0.085948 -0.047271 -0.000207 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000353 0.000096 -0.000233 
0.134000  0.000213 -0.038759 0.000000 0.086175 -0.047416 -0.000213 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000213 -0.038759 0.000000 0.086175 -0.047416 -0.000213 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000363 0.000099 -0.000240 
0.136000  0.000219 -0.038841 0.000000 0.086405 -0.047564 -0.000219 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000219 -0.038841 0.000000 0.086405 -0.047564 -0.000219 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000374 0.000102 -0.000247 
0.138000  0.000226 -0.038925 0.000000 0.086638 -0.047713 -0.000226 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000226 -0.038925 0.000000 0.086638 -0.047713 -0.000226 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000385 0.000105 -0.000254 
0.140000  0.000232 -0.039010 0.000000 0.086875 -0.047865 -0.000232 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000232 -0.039010 0.000000 0.086875 -0.047865 -0.000232 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000396 0.000108 -0.000262 
0.142000  0.000239 -0.039097 0.000000 0.087115 -0.048018 -0.000239 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000239 -0.039097 0.000000 0.087115 -0.048018 -0.000239 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000408 0.000111 -0.000269 
0.144000  0.000246 -0.039184 0.000000 0.087358 -0.048174 -0.000246 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000246 -0.039184 0.000000 0.087358 -0.048174 -0.000246 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000419 0.000114 -0.000277 
0.146000  0.000253 -0.039273 0.000000 0.087605 -0.048332 -0.000253 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000253 -0.039273 0.000000 0.087605 -0.048332 -0.000253 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000431 0.000118 -0.000285 
0.148000  0.000260 -0.039363 0.000000 0.087855 -0.048492 -0.000260 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000260 -0.039363 0.000000 0.087855 -0.048492 -0.000260 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000443 0.000121 -0.000293 
0.150000  0.000267 -0.039454 0.000000 0.088108 -0.048655 -0.000267 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000267 -0.039454 0.000000 0.088108 -0.048655 -0.000267 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000455 0.000124 -0.000300 
0.152000  0.000274 -0.039546 0.000000 0.088365 -0.048819 -0.000274 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000274 -0.039546 0.000000 0.088365 -0.048819 -0.000274 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000467 0.000127 -0.000308 
0.154000  0.000281 -0.039640 0.000000 0.088625 -0.048986 -0.000281 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000281 -0.039640 0.000000 0.088625 -0.048986 -0.000281 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000479 0.000131 -0.000317 
0.156000  0.000288 -0.039734 0.000000 0.088888 -0.049154 -0.000288 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000288 -0.039734 0.000000 0.088888 -0.049154 -0.000288 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000492 0.000134 -0.000325 
0.158000  0.000296 -0.039830 0.000000 0.089155 -0.049325 -0.000296 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000296 -0.039830 0.000000 0.089155 -0.049325 -0.000296 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000504 0.000138 -0.000333 
0.160000  0.000303 -0.039927 0.000000 0.089425 -0.049498 -0.000303 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000303 -0.039927 0.000000 0.089425 -0.049498 -0.000303 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000517 0.000141 -0.000342 
0.162000  0.000311 -0.040025 0.000000 0.089699 -0.049673 -0.000311 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000311 -0.040025 0.000000 0.089699 -0.049673 -0.000311 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000530 0.000145 -0.000350 
0.164000  0.000318 -0.040125 0.000000 0.089975 -0.049850 -0.000318 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000318 -0.040125 0.000000 0.089975 -0.049850 -0.000318 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000543 0.000148 -0.000359 
0.166000  0.000326 -0.040225 0.000000 0.090255 -0.050030 -0.000326 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000326 -0.040225 0.000000 0.090255 -0.050030 -0.000326 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000557 0.000152 -0.000368 
0.168000  0.000334 -0.040327 0.000000 0.090539 -0.050211 -0.000334 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000334 -0.040327 0.000000 0.090539 -0.050211 -0.000334 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000570 0.000155 -0.000376 
0.170000  0.000342 -0.040430 0.000000 0.090825 -0.050395 -0.000342 0.175000 -0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000342 -0.040430 0.000000 0.090825 -0.050395 -0.000342 0.175000 0.003490 0.000000 -1.570000 0.000000 0.000000 0.000000 0.000584 0.000159 -0.000385 
