0.000000 -0.000000 0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 
0.000048 -0.000617 0.000000 0.001716 -0.001099 -0.000048 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000048 -0.000617 0.000000 0.001716 -0.001099 -0.000048 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000081 0.000022 -0.000054 
0.000095 -0.001234 0.000000 0.003432 -0.002198 -0.000095 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000095 -0.001234 0.000000 0.003432 -0.002198 -0.000095 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000162 0.000044 -0.000107 
0.000143 -0.001851 0.000000 0.005148 -0.003298 -0.000143 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000143 -0.001851 0.000000 0.005148 -0.003298 -0.000143 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000244 0.000066 -0.000161 
0.000190 -0.002467 0.000000 0.006864 -0.004397 -0.000190 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000190 -0.002467 0.000000 0.006864 -0.004397 -0.000190 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000325 0.000089 -0.000215 
0.000238 -0.003084 0.000000 0.008580 -0.005496 -0.000238 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000238 -0.003084 0.000000 0.008580 -0.005496 -0.000238 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000406 0.000111 -0.000268 
0.000286 -0.003701 0.000000 0.010296 -0.006595 -0.000286 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000286 -0.003701 0.000000 0.010296 -0.006595 -0.000286 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000487 0.000133 -0.000322 
0.000333 -0.004318 0.000000 0.012012 -0.007694 -0.000333 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000333 -0.004318 0.000000 0.012012 -0.007694 -0.000333 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000569 0.000155 -0.000376 
0.000381 -0.004934 0.000000 0.013727 -0.008793 -0.000381 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000381 -0.004934 0.000000 0.013727 -0.008793 -0.000381 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000650 0.000177 -0.000429 
0.000429 -0.005551 0.000000 0.015443 -0.009892 -0.000429 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000429 -0.005551 0.000000 0.015443 -0.009892 -0.000429 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000731 0.000199 -0.000483 
0.000476 -0.006167 0.000000 0.017158 -0.010990 -0.000476 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000476 -0.006167 0.000000 0.017158 -0.010990 -0.000476 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000812 0.000221 -0.000536 
0.000524 -0.006784 0.000000 0.018873 -0.012089 -0.000524 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000524 -0.006784 0.000000 0.018873 -0.012089 -0.000524 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000894 0.000244 -0.000590 
0.000571 -0.007400 0.000000 0.020588 -0.013188 -0.000571 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000571 -0.007400 0.000000 0.020588 -0.013188 -0.000571 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000975 0.000266 -0.000644 
0.000619 -0.008017 0.000000 0.022303 -0.014286 -0.000619 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000619 -0.008017 0.000000 0.022303 -0.014286 -0.000619 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001056 0.000288 -0.000697 
0.000666 -0.008633 0.000000 0.024017 -0.015384 -0.000666 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000666 -0.008633 0.000000 0.024017 -0.015384 -0.000666 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001137 0.000310 -0.000751 
0.000714 -0.009249 0.000000 0.025732 -0.016482 -0.000714 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000714 -0.009249 0.000000 0.025732 -0.016482 -0.000714 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001218 0.000332 -0.000805 
0.000762 -0.009865 0.000000 0.027446 -0.017580 -0.000762 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000762 -0.009865 0.000000 0.027446 -0.017580 -0.000762 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001299 0.000354 -0.000858 
0.000809 -0.010481 0.000000 0.029159 -0.018678 -0.000809 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000809 -0.010481 0.000000 0.029159 -0.018678 -0.000809 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001381 0.000376 -0.000912 
0.000857 -0.011097 0.000000 0.030873 -0.019776 -0.000857 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000857 -0.011097 0.000000 0.030873 -0.019776 -0.000857 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001462 0.000398 -0.000965 
0.000904 -0.011713 0.000000 0.032586 -0.020873 -0.000904 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000904 -0.011713 0.000000 0.032586 -0.020873 -0.000904 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001543 0.000421 -0.001019 
0.000952 -0.012329 0.000000 0.034299 -0.021970 -0.000952 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000952 -0.012329 0.000000 0.034299 -0.021970 -0.000952 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001624 0.000443 -0.001072 
0.000999 -0.012944 0.000000 0.036011 -0.023067 -0.000999 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000999 -0.012944 0.000000 0.036011 -0.023067 -0.000999 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001705 0.000465 -0.001126 
0.001047 -0.013560 0.000000 0.037724 -0.024164 -0.001047 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001047 -0.013560 0.000000 0.037724 -0.024164 -0.001047 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001786 0.000487 -0.001180 
0.001094 -0.014175 0.000000 0.039435 -0.025260 -0.001094 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001094 -0.014175 0.000000 0.039435 -0.025260 -0.001094 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001867 0.000509 -0.001233 
0.001142 -0.014790 0.000000 0.041147 -0.026356 -0.001142 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001142 -0.014790 0.000000 0.041147 -0.026356 -0.001142 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001948 0.000531 -0.001287 
0.001189 -0.015405 0.000000 0.042858 -0.027452 -0.001189 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001189 -0.015405 0.000000 0.042858 -0.027452 -0.001189 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002029 0.000553 -0.001340 
0.001237 -0.016020 0.000000 0.044568 -0.028548 -0.001237 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001237 -0.016020 0.000000 0.044568 -0.028548 -0.001237 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002110 0.000575 -0.001394 
0.001284 -0.016635 0.000000 0.046279 -0.029644 -0.001284 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001284 -0.016635 0.000000 0.046279 -0.029644 -0.001284 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002191 0.000597 -0.001447 
0.001332 -0.017250 0.000000 0.047988 -0.030739 -0.001332 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001332 -0.017250 0.000000 0.047988 -0.030739 -0.001332 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002272 0.000619 -0.001500 
0.001379 -0.017864 0.000000 0.049697 -0.031834 -0.001379 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001379 -0.017864 0.000000 0.049697 -0.031834 -0.001379 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002353 0.000641 -0.001554 
0.001427 -0.018478 0.000000 0.051406 -0.032928 -0.001427 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001427 -0.018478 0.000000 0.051406 -0.032928 -0.001427 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002434 0.000664 -0.001607 
0.001474 -0.019092 0.000000 0.053114 -0.034022 -0.001474 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001474 -0.019092 0.000000 0.053114 -0.034022 -0.001474 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002515 0.000686 -0.001661 
0.001521 -0.019706 0.000000 0.054822 -0.035116 -0.001521 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001521 -0.019706 0.000000 0.054822 -0.035116 -0.001521 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002595 0.000708 -0.001714 
0.001569 -0.020320 0.000000 0.056529 -0.036210 -0.001569 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001569 -0.020320 0.000000 0.056529 -0.036210 -0.001569 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002676 0.000730 -0.001768 
0.001616 -0.020933 0.000000 0.058236 -0.037303 -0.001616 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001616 -0.020933 0.000000 0.058236 -0.037303 -0.001616 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002757 0.000752 -0.001821 
0.001663 -0.021546 0.000000 0.059942 -0.038395 -0.001663 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001663 -0.021546 0.000000 0.059942 -0.038395 -0.001663 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002838 0.000774 -0.001874 
0.001711 -0.022159 0.000000 0.061647 -0.039488 -0.001711 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001711 -0.022159 0.000000 0.061647 -0.039488 -0.001711 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002919 0.000796 -0.001928 
0.001758 -0.022772 0.000000 0.063352 -0.040580 -0.001758 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001758 -0.022772 0.000000 0.063352 -0.040580 -0.001758 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002999 0.000818 -0.001981 
