0.26 0.00564253 0.796076 -0.01039 0.812925 -0.0053536 0.798462 1.58906 -0.0398961 0
0.265 0.00608971 0.795986 -0.0112117 0.813298 -0.00577605 0.798787 1.59058 -0.0398921 0
0.27 0.00609675 0.795781 -0.011217 0.813916 -0.00577766 0.798373 1.59059 -0.039888 0
0.275 0.00656098 0.795689 -0.0120691 0.814301 -0.0062152 0.798712 1.59216 -0.0398838 0
0.28 0.00656865 0.795477 -0.0120749 0.814942 -0.0062171 0.798283 1.59217 -0.0398796 0
0.285 0.00704991 0.795382 -0.0129571 0.815339 -0.00666961 0.798637 1.5938 -0.0398753 0
0.29 0.00705824 0.795164 -0.0129633 0.816002 -0.00667184 0.798193 1.59381 -0.0398709 0
0.295 0.00755651 0.795067 -0.0138757 0.816412 -0.00713918 0.798561 1.5955 -0.0398664 0
0.3 0.00756553 0.794842 -0.0138823 0.817096 -0.00714174 0.798103 1.5955 -0.0398618 0
0.305 0.00808076 0.794743 -0.0148245 0.817518 -0.00762375 0.798486 1.59725 -0.0398572 0
0.31 0.00809052 0.794511 -0.0148316 0.818223 -0.00762669 0.798012 1.59726 -0.0398525 0
0.315 0.00862269 0.79441 -0.0158036 0.818658 -0.00812322 0.798411 1.59906 -0.0398478 0
0.32 0.00863323 0.794171 -0.0158112 0.819385 -0.00812655 0.797923 1.59907 -0.0398429 0
0.325 0.00918228 0.794068 -0.0168126 0.819831 -0.00863745 0.798336 1.60093 -0.039838 0
0.33 0.00919364 0.793823 -0.0168207 0.820579 -0.00864119 0.797833 1.60094 -0.039833 0
0.335 0.00975955 0.793718 -0.0178515 0.821038 -0.00916629 0.798262 1.60285 -0.0398279 0
0.34 0.00977177 0.793466 -0.0178602 0.821806 -0.00917048 0.797745 1.60286 -0.0398228 0
0.345 0.0103545 0.793359 -0.0189201 0.822277 -0.00970959 0.798189 1.60483 -0.0398176 0
0.35 0.0103676 0.793101 -0.0189294 0.823066 -0.00971426 0.797658 1.60484 -0.0398123 0
0.355 0.0109671 0.792993 -0.0200182 0.823548 -0.0102672 0.798118 1.60687 -0.0398069 0
0.36 0.0109811 0.792729 -0.0200281 0.824359 -0.0102724 0.797572 1.60688 -0.0398015 0
0.365 0.0115973 0.792619 -0.0211457 0.824852 -0.010839 0.798048 1.60896 -0.039796 0
0.37 0.0116124 0.792348 -0.0211561 0.825683 -0.0108447 0.797488 1.60898 -0.0397904 0
0.375 0.0122452 0.792237 -0.0223022 0.826187 -0.0114248 0.79798 1.61111 -0.0397847 0
0.38 0.0122613 0.79196 -0.0223133 0.827039 -0.0114311 0.797406 1.61113 -0.039779 0
0.385 0.0129107 0.791848 -0.0234877 0.827554 -0.0120245 0.797914 1.61332 -0.0397732 0
0.39 0.0129279 0.791565 -0.0234994 0.828426 -0.0120313 0.797326 1.61333 -0.0397673 0
0.395 0.0135938 0.791452 -0.0247018 0.828952 -0.0126378 0.797851 1.61558 -0.0397613 0
0.4 0.0136121 0.791163 -0.0247143 0.829843 -0.0126453 0.797249 1.6156 -0.0397553 0
0.405 0.0142946 0.791049 -0.0259445 0.830381 -0.0132646 0.79779 1.6179 -0.0397492 0
0.41 0.014314 0.790754 -0.0259577 0.831292 -0.0132727 0.797175 1.61791 -0.039743 0
0.415 0.0150129 0.790639 -0.0272155 0.83184 -0.0139047 0.797733 1.62027 -0.0397368 0
0.42 0.0150336 0.790338 -0.0272295 0.832771 -0.0139135 0.797103 1.62029 -0.0397304 0
0.425 0.0157487 0.790223 -0.0285145 0.833329 -0.0145579 0.797679 1.6227 -0.039724 0
0.43 0.0157707 0.789916 -0.0285293 0.834279 -0.0145675 0.797035 1.62272 -0.0397176 0
0.435 0.0165021 0.789801 -0.0298414 0.834847 -0.0152241 0.797628 1.62518 -0.039711 0
0.44 0.0165254 0.789488 -0.029857 0.835817 -0.0152344 0.796971 1.6252 -0.0397044 0
0.445 0.017273 0.789372 -0.0311959 0.836395 -0.015903 0.797581 1.62771 -0.0396977 0
0.45 0.0177006 0.789166 -0.0319484 0.837159 -0.0162796 0.797626 1.62913 -0.039691 0
0.455 0.017726 0.788845 -0.0319653 0.838158 -0.0162911 0.796948 1.62915 -0.0396841 0
0.46 0.0184654 0.78872 -0.0332848 0.838769 -0.0169482 0.797526 1.63163 -0.0396772 0
0.465 0.018904 0.788509 -0.0340537 0.839556 -0.0173319 0.79757 1.63308 -0.0396702 0
0.47 0.0189315 0.78818 -0.0340719 0.840583 -0.0173447 0.796873 1.63311 -0.0396632 0
0.475 0.0196936 0.788054 -0.0354283 0.841209 -0.0180179 0.797475 1.63566 -0.0396561 0
0.48 0.0201461 0.78784 -0.0362188 0.842016 -0.0184113 0.797525 1.63715 -0.0396489 0
0.485 0.0201759 0.787503 -0.0362384 0.843071 -0.0184253 0.796808 1.63718 -0.0396416 0
0.49 0.0209608 0.787377 -0.0376314 0.843712 -0.0191143 0.797436 1.63981 -0.0396343 0
0.495 0.0214271 0.787159 -0.0384432 0.844539 -0.0195171 0.797492 1.64134 -0.0396269 0
0.5 0.0218662 0.786931 -0.0392039 0.845391 -0.0198946 0.797491 1.64278 -0.0396194 0
0.505 0.0223064 0.786701 -0.0399654 0.846252 -0.0202723 0.797485 1.64422 -0.0396118 0
0.51 0.0227506 0.78647 -0.0407327 0.847119 -0.0206525 0.79748 1.64567 -0.0396042 0
0.515 0.023199 0.786238 -0.0415064 0.847994 -0.0210355 0.797476 1.64713 -0.0395965 0
0.52 0.0236517 0.786005 -0.0422864 0.848875 -0.0214211 0.797474 1.64861 -0.0395888 0
0.525 0.0241087 0.78577 -0.0430727 0.849762 -0.0218095 0.797474 1.6501 -0.0395809 0
0.53 0.0245699 0.785535 -0.0438653 0.850656 -0.0222006 0.797475 1.6516 -0.039573 0
0.535 0.0250354 0.785299 -0.0446641 0.851556 -0.0225943 0.797478 1.65312 -0.0395651 0
0.54 0.0255051 0.785062 -0.045469 0.852463 -0.0229906 0.797483 1.65465 -0.039557 0
0.545 0.025979 0.784824 -0.0462802 0.853376 -0.0233895 0.79749 1.65619 -0.0395489 0
0.55 0.0264572 0.784585 -0.0470974 0.854295 -0.023791 0.797499 1.65774 -0.0395407 0
0.555 0.0269396 0.784346 -0.0479208 0.85522 -0.024195 0.797509 1.65931 -0.0395325 0
0.56 0.0274261 0.784105 -0.0487501 0.856152 -0.0246014 0.797521 1.66089 -0.0395241 0
0.565 0.0279168 0.783864 -0.0495855 0.85709 -0.0250103 0.797536 1.66248 -0.0395157 0
0.57 0.0284117 0.783622 -0.0504268 0.858033 -0.0254216 0.797552 1.66409 -0.0395073 0
0.575 0.0289108 0.78338 -0.051274 0.858983 -0.0258353 0.79757 1.66571 -0.0394987 0
0.58 0.029414 0.783137 -0.052127 0.859939 -0.0262513 0.797591 1.66734 -0.0394901 0
0.585 0.0299214 0.782893 -0.0529859 0.8609 -0.0266697 0.797613 1.66898 -0.0394815 0
0.59 0.0304329 0.782649 -0.0538505 0.861868 -0.0270903 0.797638 1.67064 -0.0394727 0
0.595 0.0309484 0.782404 -0.0547209 0.862841 -0.0275131 0.797665 1.67231 -0.0394639 0
0.6 0.0314681 0.782159 -0.055597 0.86382 -0.0279382 0.797694 1.67399 -0.039455 0
0.605 0.0319919 0.781913 -0.0564787 0.864805 -0.0283654 0.797725 1.67568 -0.0394461 0
0.61 0.0325197 0.781667 -0.057366 0.865795 -0.0287947 0.797759 1.67739 -0.0394371 0
0.615 0.0330516 0.78142 -0.0582589 0.866791 -0.0292261 0.797795 1.6791 -0.039428 0
0.62 0.0335875 0.781174 -0.0591573 0.867793 -0.0296596 0.797833 1.68083 -0.0394188 0
0.625 0.0341275 0.780926 -0.0600611 0.8688 -0.0300951 0.797874 1.68258 -0.0394096 0
0.63 0.0346715 0.780679 -0.0609703 0.869813 -0.0305325 0.797917 1.68433 -0.0394003 0
0.635 0.0352194 0.780431 -0.0618849 0.87083 -0.0309719 0.797963 1.6861 -0.039391 0
0.64 0.0357713 0.780182 -0.0628048 0.871854 -0.0314132 0.798012 1.68788 -0.0393815 0
0.645 0.0363272 0.779934 -0.06373 0.872882 -0.0318563 0.798062 1.68967 -0.039372 0
0.65 0.0368871 0.779685 -0.0646604 0.873916 -0.0323013 0.798116 1.69147 -0.0393625 0
0.655 0.0374508 0.779437 -0.065596 0.874955 -0.032748 0.798172 1.69328 -0.0393529 0
0.66 0.0380185 0.779188 -0.0665367 0.875999 -0.0331965 0.798231 1.69511 -0.0393432 0
0.665 0.03859 0.778939 -0.0674824 0.877048 -0.0336466 0.798293 1.69695 -0.0393334 0
0.67 0.0391655 0.77869 -0.0684332 0.878103 -0.0340984 0.798357 1.6988 -0.0393236 0
0.675 0.0397448 0.778441 -0.069389 0.879162 -0.0345518 0.798424 1.70066 -0.0393137 0
0.68 0.0403279 0.778192 -0.0703496 0.880226 -0.0350068 0.798494 1.70253 -0.0393037 0
0.685 0.0409148 0.777943 -0.0713152 0.881295 -0.0354633 0.798567 1.70442 -0.0392937 0
0.69 0.0415055 0.777694 -0.0722855 0.882369 -0.0359213 0.798643 1.70631 -0.0392836 0
0.695 0.0421 0.777445 -0.0732606 0.883448 -0.0363807 0.798721 1.70822 -0.0392734 0
0.7 0.0426982 0.777196 -0.0742404 0.884531 -0.0368415 0.798803 1.71014 -0.0392632 0
0.705 0.0433002 0.776947 -0.0752249 0.885619 -0.0373037 0.798888 1.71207 -0.0392529 0
0.71 0.0439059 0.776699 -0.076214 0.886712 -0.0377672 0.798975 1.71401 -0.0392426 0
0.715 0.0445152 0.776451 -0.0772076 0.887809 -0.0382319 0.799066 1.71597 -0.0392321 0
0.72 0.0451283 0.776203 -0.0782057 0.888911 -0.0386979 0.79916 1.71793 -0.0392216 0
0.725 0.0457449 0.775955 -0.0792082 0.890018 -0.039165 0.799257 1.71991 -0.0392111 0
0.73 0.0463652 0.775708 -0.0802151 0.891128 -0.0396332 0.799357 1.72189 -0.0392005 0
0.735 0.0469891 0.775461 -0.0812264 0.892244 -0.0401025 0.79946 1.72389 -0.0391898 0
0.74 0.0476165 0.775214 -0.0822419 0.893363 -0.0405729 0.799567 1.7259 -0.039179 0
0.745 0.0482475 0.774968 -0.0832616 0.894487 -0.0410442 0.799677 1.72792 -0.0391682 0
0.75 0.048882 0.774722 -0.0842855 0.895615 -0.0415165 0.79979 1.72995 -0.0391573 0
0.755 0.04952 0.774477 -0.0853135 0.896747 -0.0419897 0.799907 1.73199 -0.0391464 0
0.76 0.0501615 0.774232 -0.0863455 0.897883 -0.0424637 0.800027 1.73404 -0.0391354 0
0.765 0.0508064 0.773987 -0.0873816 0.899024 -0.0429385 0.80015 1.73611 -0.0391243 0
0.77 0.0514548 0.773744 -0.0884215 0.900168 -0.0434141 0.800277 1.73818 -0.0391132 0
0.775 0.0521065 0.7735 -0.0894653 0.901317 -0.0438903 0.800407 1.74026 -0.039102 0
0.78 0.0527616 0.773258 -0.0905129 0.902469 -0.0443672 0.80054 1.74236 -0.0390907 0
0.785 0.05342 0.773016 -0.0915643 0.903625 -0.0448447 0.800678 1.74446 -0.0390794 0
0.79 0.0540817 0.772774 -0.0926193 0.904785 -0.0453228 0.800818 1.74658 -0.039068 0
0.795 0.0547467 0.772534 -0.093678 0.905949 -0.0458013 0.800962 1.74871 -0.0390566 0
0.8 0.055415 0.772294 -0.0947403 0.907117 -0.0462803 0.80111 1.75084 -0.0390451 0
0.805 0.0560865 0.772055 -0.0958061 0.908288 -0.0467597 0.801262 1.75299 -0.0390335 0
0.81 0.0567611 0.771816 -0.0968753 0.909463 -0.0472395 0.801417 1.75514 -0.0390219 0
0.815 0.057439 0.771579 -0.0979479 0.910641 -0.0477195 0.801576 1.75731 -0.0390102 0
0.82 0.0581199 0.771342 -0.0990238 0.911823 -0.0481998 0.801738 1.75949 -0.0389984 0
0.825 0.058804 0.771106 -0.100103 0.913009 -0.0486803 0.801904 1.76167 -0.0389866 0
0.83 0.0594911 0.770871 -0.101185 0.914198 -0.049161 0.802074 1.76387 -0.0389747 0
0.835 0.0601813 0.770637 -0.102271 0.91539 -0.0496417 0.802248 1.76607 -0.0389628 0
0.84 0.0608744 0.770404 -0.10336 0.916586 -0.0501224 0.802426 1.76829 -0.0389508 0
0.845 0.0615706 0.770172 -0.104451 0.917785 -0.0506032 0.802607 1.77052 -0.0389387 0
0.85 0.0622697 0.769941 -0.105546 0.918987 -0.0510839 0.802792 1.77275 -0.0389266 0
0.855 0.0629717 0.769711 -0.106643 0.920193 -0.0515645 0.802982 1.77499 -0.0389144 0
0.86 0.0636765 0.769482 -0.107744 0.921402 -0.0520448 0.803175 1.77725 -0.0389022 0
0.865 0.0643843 0.769254 -0.108847 0.922613 -0.052525 0.803371 1.77951 -0.0388898 0
0.87 0.0650948 0.769027 -0.109952 0.923828 -0.0530049 0.803572 1.78178 -0.0388775 0
0.875 0.0658081 0.768801 -0.111061 0.925046 -0.0534844 0.803777 1.78407 -0.0388651 0
0.88 0.0665241 0.768576 -0.112172 0.926267 -0.0539636 0.803986 1.78636 -0.0388526 0
0.885 0.0672428 0.768353 -0.113285 0.927491 -0.0544423 0.804199 1.78866 -0.03884 0
0.89 0.0679642 0.76813 -0.114401 0.928718 -0.0549205 0.804415 1.79097 -0.0388274 0
0.895 0.0686883 0.767909 -0.11552 0.929947 -0.0553982 0.804636 1.79329 -0.0388148 0
0.9 0.0694149 0.76769 -0.11664 0.931179 -0.0558753 0.804861 1.79561 -0.038802 0
0.905 0.0701441 0.767471 -0.117763 0.932414 -0.0563516 0.80509 1.79795 -0.0387892 0
0.91 0.0708758 0.767254 -0.118888 0.933652 -0.0568273 0.805323 1.80029 -0.0387764 0
0.915 0.07161 0.767038 -0.120015 0.934893 -0.0573022 0.80556 1.80265 -0.0387635 0
