0	0.00E+00	-3.60E-02	0	7.85E-02	-4.25E-02	0.00E+00	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-3.60E-02	0	7.85E-02	-4.25E-02	0.00E+00	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0
0.002	0.00E+00	-3.60E-02	0	7.85E-02	-4.25E-02	0.00E+00	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-3.60E-02	0	7.85E-02	-4.25E-02	0.00E+00	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0
0.004	0.00E+00	-3.60E-02	0	7.85E-02	-4.25E-02	0.00E+00	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-3.60E-02	0	7.85E-02	-4.25E-02	0.00E+00	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0
0.006	1.75E-08	-3.60E-02	0	7.85E-02	-4.25E-02	-1.75E-08	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	1.75E-08	-3.60E-02	0	7.85E-02	-4.25E-02	-1.75E-08	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	3.49066E-08	0	-1.74533E-08
0.008	3.49E-08	-3.60E-02	0	7.85E-02	-4.25E-02	-3.49E-08	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	3.49E-08	-3.60E-02	0	7.85E-02	-4.25E-02	-3.49E-08	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	5.23599E-08	0	-3.49066E-08
0.01	5.24E-08	-3.60E-02	0	7.85E-02	-4.25E-02	-5.24E-08	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	5.24E-08	-3.60E-02	0	7.85E-02	-4.25E-02	-5.24E-08	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	1.0472E-07	3.49066E-08	-6.98132E-08
0.012	8.73E-08	-3.60E-02	0	7.85E-02	-4.25E-02	-8.73E-08	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	8.73E-08	-3.60E-02	0	7.85E-02	-4.25E-02	-8.73E-08	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	1.5708E-07	5.23599E-08	-1.0472E-07
0.014	1.40E-07	-3.60E-02	0	7.85E-02	-4.25E-02	-1.40E-07	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	1.40E-07	-3.60E-02	0	7.85E-02	-4.25E-02	-1.40E-07	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	2.44346E-07	6.98132E-08	-1.5708E-07
0.016	1.92E-07	-3.61E-02	0	7.85E-02	-4.25E-02	-1.92E-07	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	1.92E-07	-3.61E-02	0	7.85E-02	-4.25E-02	-1.92E-07	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	3.49066E-07	1.0472E-07	-2.44346E-07
0.018	2.62E-07	-3.61E-02	0	7.86E-02	-4.25E-02	-2.62E-07	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	2.62E-07	-3.61E-02	0	7.86E-02	-4.25E-02	-2.62E-07	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	4.88692E-07	1.39626E-07	-3.31613E-07
0.02	3.49E-07	-3.61E-02	0	7.86E-02	-4.25E-02	-3.49E-07	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	3.49E-07	-3.61E-02	0	7.86E-02	-4.25E-02	-3.49E-07	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	6.63225E-07	1.91986E-07	-4.36332E-07
0.022	4.71E-07	-3.61E-02	0	7.86E-02	-4.25E-02	-4.71E-07	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	4.71E-07	-3.61E-02	0	7.86E-02	-4.25E-02	-4.71E-07	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	8.72665E-07	2.44346E-07	-5.75959E-07
0.024	6.11E-07	-3.61E-02	0	7.86E-02	-4.25E-02	-6.11E-07	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	6.11E-07	-3.61E-02	0	7.86E-02	-4.25E-02	-6.11E-07	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	1.11701E-06	3.14159E-07	-7.50492E-07
0.026	7.68E-07	-3.61E-02	0	7.87E-02	-4.26E-02	-7.68E-07	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	7.68E-07	-3.61E-02	0	7.87E-02	-4.26E-02	-7.68E-07	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	1.39626E-06	4.01426E-07	-9.42478E-07
0.028	9.42E-07	-3.61E-02	0	7.87E-02	-4.26E-02	-9.42E-07	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	9.42E-07	-3.61E-02	0	7.87E-02	-4.26E-02	-9.42E-07	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	1.74533E-06	4.88692E-07	-1.16937E-06
0.03	1.15E-06	-3.61E-02	0	7.88E-02	-4.26E-02	-1.15E-06	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	1.15E-06	-3.61E-02	0	7.88E-02	-4.26E-02	-1.15E-06	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	2.1293E-06	6.10865E-07	-1.41372E-06
0.032	1.40E-06	-3.62E-02	0	7.88E-02	-4.26E-02	-1.40E-06	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	1.40E-06	-3.62E-02	0	7.88E-02	-4.26E-02	-1.40E-06	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	2.56563E-06	7.33038E-07	-1.71042E-06
0.034	1.66E-06	-3.62E-02	0	7.89E-02	-4.27E-02	-1.66E-06	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	1.66E-06	-3.62E-02	0	7.89E-02	-4.27E-02	-1.66E-06	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	3.07178E-06	8.72665E-07	-2.05949E-06
0.036	1.97E-06	-3.62E-02	0	7.89E-02	-4.27E-02	-1.97E-06	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	1.97E-06	-3.62E-02	0	7.89E-02	-4.27E-02	-1.97E-06	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	3.63028E-06	1.02974E-06	-2.42601E-06
0.038	2.30E-06	-3.63E-02	0	7.90E-02	-4.27E-02	-2.30E-06	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	2.30E-06	-3.63E-02	0	7.90E-02	-4.27E-02	-2.30E-06	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	4.2586E-06	1.20428E-06	-2.84489E-06
0.04	2.69E-06	-3.63E-02	0	7.91E-02	-4.28E-02	-2.69E-06	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	2.69E-06	-3.63E-02	0	7.91E-02	-4.28E-02	-2.69E-06	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	4.95674E-06	1.41372E-06	-3.31613E-06
0.042	3.11E-06	-3.63E-02	0	7.92E-02	-4.28E-02	-3.11E-06	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	3.11E-06	-3.63E-02	0	7.92E-02	-4.28E-02	-3.11E-06	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	5.72468E-06	1.62316E-06	-3.82227E-06
0.044	3.56E-06	-3.64E-02	0	7.93E-02	-4.29E-02	-3.56E-06	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	3.56E-06	-3.64E-02	0	7.93E-02	-4.29E-02	-3.56E-06	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	6.56244E-06	1.8675E-06	-4.39823E-06
0.046	4.07E-06	-3.64E-02	0	7.94E-02	-4.30E-02	-4.07E-06	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	4.07E-06	-3.64E-02	0	7.94E-02	-4.30E-02	-4.07E-06	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	7.48746E-06	2.1293E-06	-5.00909E-06
0.048	4.61E-06	-3.65E-02	0	7.95E-02	-4.30E-02	-4.61E-06	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	4.61E-06	-3.65E-02	0	7.95E-02	-4.30E-02	-4.61E-06	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	8.49975E-06	2.40855E-06	-5.67232E-06
0.05	5.20E-06	-3.65E-02	0	7.96E-02	-4.31E-02	-5.20E-06	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	5.20E-06	-3.65E-02	0	7.96E-02	-4.31E-02	-5.20E-06	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	9.58186E-06	2.72271E-06	-6.40536E-06
0.052	5.83E-06	-3.66E-02	0	7.98E-02	-4.32E-02	-5.83E-06	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	5.83E-06	-3.66E-02	0	7.98E-02	-4.32E-02	-5.83E-06	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	1.07687E-05	3.05433E-06	-7.19076E-06
0.054	6.53E-06	-3.67E-02	0	7.99E-02	-4.32E-02	-6.53E-06	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	6.53E-06	-3.67E-02	0	7.99E-02	-4.32E-02	-6.53E-06	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	1.20253E-05	3.42085E-06	-8.04597E-06
0.056	7.26E-06	-3.67E-02	0	8.01E-02	-4.33E-02	-7.26E-06	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	7.26E-06	-3.67E-02	0	8.01E-02	-4.33E-02	-7.26E-06	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	1.33867E-05	3.80482E-06	-8.95354E-06
0.058	8.05E-06	-3.68E-02	0	8.02E-02	-4.34E-02	-8.05E-06	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	8.05E-06	-3.68E-02	0	8.02E-02	-4.34E-02	-8.05E-06	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	1.48528E-05	4.2237E-06	-9.93092E-06
0.06	8.88E-06	-3.69E-02	0	8.04E-02	-4.35E-02	-8.88E-06	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	8.88E-06	-3.69E-02	0	8.04E-02	-4.35E-02	-8.88E-06	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	1.64061E-05	4.66003E-06	-1.09781E-05
0.062	9.79E-06	-3.70E-02	0	8.06E-02	-4.36E-02	-9.79E-06	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	9.79E-06	-3.70E-02	0	8.06E-02	-4.36E-02	-9.79E-06	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	1.80642E-05	5.13127E-06	-1.20777E-05
0.064	1.08E-05	-3.70E-02	0	8.08E-02	-4.37E-02	-1.08E-05	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	1.08E-05	-3.70E-02	0	8.08E-02	-4.37E-02	-1.08E-05	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	1.98444E-05	5.63741E-06	-1.32645E-05
0.066	1.18E-05	-3.71E-02	0	8.10E-02	-4.39E-02	-1.18E-05	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	1.18E-05	-3.71E-02	0	8.10E-02	-4.39E-02	-1.18E-05	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	2.17119E-05	6.16101E-06	-1.45211E-05
0.068	1.28E-05	-3.72E-02	0	8.12E-02	-4.40E-02	-1.28E-05	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	1.28E-05	-3.72E-02	0	8.12E-02	-4.40E-02	-1.28E-05	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	2.37016E-05	6.71952E-06	-1.58476E-05
0.07	1.40E-05	-3.73E-02	0	8.15E-02	-4.41E-02	-1.40E-05	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	1.40E-05	-3.73E-02	0	8.15E-02	-4.41E-02	-1.40E-05	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	0.000025796	7.33038E-06	-1.72439E-05
0.072	1.52E-05	-3.75E-02	0	8.17E-02	-4.43E-02	-1.52E-05	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	1.52E-05	-3.75E-02	0	8.17E-02	-4.43E-02	-1.52E-05	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	2.80125E-05	7.9587E-06	-1.87274E-05
0.074	1.65E-05	-3.76E-02	0	8.20E-02	-4.44E-02	-1.65E-05	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	1.65E-05	-3.76E-02	0	8.20E-02	-4.44E-02	-1.65E-05	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	3.03687E-05	8.62193E-06	-2.02982E-05
0.076	1.78E-05	-3.77E-02	0	8.23E-02	-4.46E-02	-1.78E-05	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	1.78E-05	-3.77E-02	0	8.23E-02	-4.46E-02	-1.78E-05	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	3.28296E-05	9.32006E-06	-2.19388E-05
0.078	1.92E-05	-3.78E-02	0	8.25E-02	-4.47E-02	-1.92E-05	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	1.92E-05	-3.78E-02	0	8.25E-02	-4.47E-02	-1.92E-05	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	3.54127E-05	1.00531E-05	-2.36841E-05
0.08	2.07E-05	-3.80E-02	0	8.28E-02	-4.49E-02	-2.07E-05	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	2.07E-05	-3.80E-02	0	8.28E-02	-4.49E-02	-2.07E-05	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	3.81354E-05	0.000010821	-2.54993E-05
0.082	2.22E-05	-3.81E-02	0	8.32E-02	-4.51E-02	-2.22E-05	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	2.22E-05	-3.81E-02	0	8.32E-02	-4.51E-02	-2.22E-05	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	4.09978E-05	1.16413E-05	-2.74017E-05
0.084	2.38E-05	-3.82E-02	0	8.35E-02	-4.52E-02	-2.38E-05	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	2.38E-05	-3.82E-02	0	8.35E-02	-4.52E-02	-2.38E-05	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	4.39823E-05	1.24791E-05	-2.94088E-05
0.086	2.55E-05	-3.84E-02	0	8.38E-02	-4.54E-02	-2.55E-05	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	2.55E-05	-3.84E-02	0	8.38E-02	-4.54E-02	-2.55E-05	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	4.71064E-05	1.33692E-05	-3.14857E-05
0.088	2.73E-05	-3.85E-02	0	8.42E-02	-4.56E-02	-2.73E-05	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	2.73E-05	-3.85E-02	0	8.42E-02	-4.56E-02	-2.73E-05	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	5.03702E-05	1.42942E-05	-3.36849E-05
0.09	2.91E-05	-3.87E-02	0	8.46E-02	-4.58E-02	-2.91E-05	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	2.91E-05	-3.87E-02	0	8.46E-02	-4.58E-02	-2.91E-05	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	5.37736E-05	1.52716E-05	-3.59538E-05
0.092	3.11E-05	-3.89E-02	0	8.49E-02	-4.61E-02	-3.11E-05	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	3.11E-05	-3.89E-02	0	8.49E-02	-4.61E-02	-3.11E-05	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	5.73341E-05	1.62839E-05	-3.83274E-05
0.094	3.31E-05	-3.91E-02	0	8.53E-02	-4.63E-02	-3.31E-05	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	3.31E-05	-3.91E-02	0	8.53E-02	-4.63E-02	-3.31E-05	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	6.10342E-05	1.73311E-05	-4.08058E-05
0.096	3.52E-05	-3.92E-02	0	8.58E-02	-4.65E-02	-3.52E-05	1.75E-01	-3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	3.52E-05	-3.92E-02	0	8.58E-02	-4.65E-02	-3.52E-05	1.75E-01	3.49E-03	0	-1.57E+00	0.00E+00	0.00E+00	0.00E+00	6.48913E-05	1.84132E-05	-4.33889E-05
